acId,acType,depArpt,time,climb_rate,latitude,longitude,pressure_altitude
BISON03,C130,BAB,1490914237000,-243.0703624733498,40.73197701246431,-86.56533585086852,3016.6311300639663
BISON03,C130,BAB,1490914249000,-243.0703624733498,40.734105716381265,-86.5515155815544,2968.0170575692964
BISON03,C130,BAB,1490914262000,91.96233211320673,40.73701184885334,-86.53580694109058,2950.0
BISON03,C130,BAB,1490914274000,91.96233211320673,40.74028290711132,-86.52033484103265,2950.0
BISON03,C130,BAB,1490914286000,91.96233211320673,40.74404710220807,-86.50371587713956,2975.0
BISON03,C130,BAB,1490914299000,91.96233211320673,40.74847395306816,-86.48425506575748,3000.0
BISON03,C130,BAB,1490914311000,91.96233211320673,40.75273202522391,-86.46501123400971,3025.0
SKW5523,E75L,MSP,1490832000445,-9.479287214045085E-12,42.23778265814738,-100.61858923357642,34000.0
SKW5523,E75L,MSP,1490832012498,-9.479287214045085E-12,42.22647734185725,-100.64895057619057,34000.0
SKW5523,E75L,MSP,1490832024490,-9.479287214045085E-12,42.21521289979668,-100.67914168215302,34000.0
SKW5523,E75L,MSP,1490832036452,-9.479287214045085E-12,42.20392581474087,-100.70921731550857,34000.0
SKW5523,E75L,MSP,1490832048480,-9.479287214045085E-12,42.19255018824899,-100.73943569378076,34000.0
SKW5523,E75L,MSP,1490832060635,-9.479287214045085E-12,42.181082504876656,-100.76998712284683,34000.0
ENY3639,E170,DFW,1490918324886,2330.5932187493127,32.92716242825941,-96.58221948732101,13022.761550326586
ENY3639,E170,DFW,1490918336962,2330.5932187493127,32.93174995729325,-96.5578309224533,13491.832278820199
ENY3639,E170,DFW,1490918349027,2330.5932187493127,32.93585206451468,-96.53331476522214,13960.475731890372
ENY3639,E170,DFW,1490918361774,2330.5932187493127,32.93900290686864,-96.50715001305407,14455.610261213664
ENY3639,E170,DFW,1490918374350,2330.5932187493127,32.94047356490239,-96.48112279997245,14944.10259986352
N3271X,C310,EWO187007,1490895875960,,35.63451471625959,-80.34606080451232,
N3271X,C310,EWO187007,1490895900400,,35.625084999954595,-80.32210988382565,
N3271X,C310,EWO187007,1490895930448,,35.61475213273502,-80.29659800625033,
